zip,registered_evs,station_count,l1_ports,l2_ports,dcfc_ports,land_sqmi,total_ports,evs_per_dcfc_port,evs_per_total_port,ev_density_per_sqmi
20723,1,0.0,0.0,0.0,0.0,13.019,0.0,,,0.07681081496274675
20850,1,0.0,0.0,0.0,0.0,14.118,0.0,,,0.07083156254426973
20852,1,0.0,0.0,0.0,0.0,8.074,0.0,,,0.1238543472875898
21042,1,0.0,0.0,0.0,0.0,37.001,0.0,,,0.027026296586578742
21117,34,0.0,0.0,0.0,0.0,29.717,0.0,,,1.1441262576976141
23503,1,0.0,0.0,0.0,0.0,5.046,0.0,,,0.19817677368212444
27703,1,0.0,0.0,0.0,0.0,49.067,0.0,,,0.02038029632950863
29455,1,0.0,0.0,0.0,0.0,100.242,0.0,,,0.009975858422617266
30009,8,0.0,0.0,0.0,0.0,9.107,0.0,,,0.878445152080817
30068,1,0.0,0.0,0.0,0.0,14.401,0.0,,,0.06943962224845497
33149,1,0.0,0.0,0.0,0.0,4.709,0.0,,,0.21235931195582927
33167,1,0.0,0.0,0.0,0.0,4.221,0.0,,,0.2369106846718787
33178,1,0.0,0.0,0.0,0.0,61.093,0.0,,,0.016368487388080468
33304,2,0.0,0.0,0.0,0.0,3.121,0.0,,,0.6408202499198975
33432,1,0.0,0.0,0.0,0.0,4.638,0.0,,,0.21561017680034497
33477,1,0.0,0.0,0.0,0.0,6.197,0.0,,,0.16136840406648378
33496,3,0.0,0.0,0.0,0.0,10.55,0.0,,,0.2843601895734597
34986,1,0.0,0.0,0.0,0.0,18.773,0.0,,,0.053267991264049436
37923,1,0.0,0.0,0.0,0.0,11.088,0.0,,,0.09018759018759019
40510,1,0.0,0.0,0.0,0.0,22.704,0.0,,,0.044045102184637065
46037,17,0.0,0.0,0.0,0.0,20.1,0.0,,,0.8457711442786069
46601,1,0.0,0.0,0.0,0.0,1.968,0.0,,,0.508130081300813
48126,1,0.0,0.0,0.0,0.0,8.373,0.0,,,0.11943150603129106
53718,178,0.0,0.0,0.0,0.0,20.84,0.0,,,8.54126679462572
54956,5,0.0,0.0,0.0,0.0,61.683,0.0,,,0.0810596112381045
55904,1,0.0,0.0,0.0,0.0,60.153,0.0,,,0.016624274766013334
60016,187,0.0,0.0,0.0,0.0,12.123,0.0,,,15.425224779345047
60143,1,0.0,0.0,0.0,0.0,6.969,0.0,,,0.14349261013057826
60173,39,0.0,0.0,0.0,0.0,6.42,0.0,,,6.074766355140187
60523,3,0.0,0.0,0.0,0.0,8.954,0.0,,,0.3350457895912441
61761,32,0.0,0.0,0.0,0.0,42.612,0.0,,,0.750962170280672
63118,1,0.0,0.0,0.0,0.0,3.4,0.0,,,0.29411764705882354
67201,1,0.0,0.0,0.0,0.0,,0.0,,,
72716,1,0.0,0.0,0.0,0.0,,0.0,,,
77002,1,0.0,0.0,0.0,0.0,1.97,0.0,,,0.5076142131979695
78628,1,0.0,0.0,0.0,0.0,64.709,0.0,,,0.015453800862322087
80111,1,0.0,0.0,0.0,0.0,10.893,0.0,,,0.09180207472688882
80124,1,0.0,0.0,0.0,0.0,9.384,0.0,,,0.10656436487638533
90019,1,0.0,0.0,0.0,0.0,3.871,0.0,,,0.25833118057349524
91501,1,0.0,0.0,0.0,0.0,2.728,0.0,,,0.3665689149560117
92612,1,0.0,0.0,0.0,0.0,6.395,0.0,,,0.15637216575449572
92625,1,0.0,0.0,0.0,0.0,2.558,0.0,,,0.39093041438623927
92883,1,0.0,0.0,0.0,0.0,56.449,0.0,,,0.017715105670605327
94109,1,0.0,0.0,0.0,0.0,1.079,0.0,,,0.9267840593141798
94110,1,0.0,0.0,0.0,0.0,2.39,0.0,,,0.41841004184100417
95070,1,0.0,0.0,0.0,0.0,28.322,0.0,,,0.0353082409434362
